"","Time","Year","Month","Day","Season","ClimScenario","Region","Biomass_Index_10thPercentile","Biomass_Index_Mean","Biomass_Index_90thPercentile"
"793",2073-03-16,"2073","03","16","Spring","SSP5_85","All",60161.7557063352,3603996.32799763,139868225.099086
"794",2073-03-16,"2073","03","16","Spring","SSP5_85","GB",15379.5458237226,868174.777448771,39804032.2786361
"795",2073-03-16,"2073","03","16","Spring","SSP5_85","GoM",4007.56706946685,292675.169388533,11545091.2649499
"796",2073-07-16,"2073","07","16","Summer","SSP5_85","All",205213.179016942,12794311.2265305,601192336.190897
"797",2073-07-16,"2073","07","16","Summer","SSP5_85","GB",52329.458180619,3233693.55372669,162391819.83689
"798",2073-07-16,"2073","07","16","Summer","SSP5_85","GoM",17853.0175993128,953131.130074264,57555271.4572017
"799",2073-10-16,"2073","10","16","Fall","SSP5_85","All",23210.1587197696,1698487.79459263,74719995.7145832
"800",2073-10-16,"2073","10","16","Fall","SSP5_85","GB",5902.22937092753,367273.455218244,17359662.6345194
"801",2073-10-16,"2073","10","16","Fall","SSP5_85","GoM",2191.39131480987,148255.247277886,6510949.76532761
"802",2074-03-16,"2074","03","16","Spring","SSP5_85","All",59814.4542313587,3458619.06554131,139682391.998408
"803",2074-03-16,"2074","03","16","Spring","SSP5_85","GB",14573.237270624,858751.897021448,39033164.1960958
"804",2074-03-16,"2074","03","16","Spring","SSP5_85","GoM",4036.25934414595,283462.512647154,11447954.5258002
"805",2074-07-16,"2074","07","16","Summer","SSP5_85","All",201503.446698353,12428437.4036923,617282038.930808
"806",2074-07-16,"2074","07","16","Summer","SSP5_85","GB",49839.0464949664,3166513.56444794,164029310.781484
"807",2074-07-16,"2074","07","16","Summer","SSP5_85","GoM",17428.0399017122,920842.627465972,60401623.530273
"808",2074-10-16,"2074","10","16","Fall","SSP5_85","All",22245.1786783435,1643435.29385955,79170165.0226092
"809",2074-10-16,"2074","10","16","Fall","SSP5_85","GB",5124.63614809769,361620.616619868,17208480.3453475
"810",2074-10-16,"2074","10","16","Fall","SSP5_85","GoM",1921.19173006352,141173.450047362,6562593.95065123
"811",2075-03-16,"2075","03","16","Spring","SSP5_85","All",57934.2101930475,3168223.09220975,145835920.019511
"812",2075-03-16,"2075","03","16","Spring","SSP5_85","GB",13062.2580147098,768246.742474601,43421665.8893993
"813",2075-03-16,"2075","03","16","Spring","SSP5_85","GoM",3823.83601459831,255566.830062231,11604411.3860734
"814",2075-07-16,"2075","07","16","Summer","SSP5_85","All",189208.243353196,12651034.807626,634045018.507674
"815",2075-07-16,"2075","07","16","Summer","SSP5_85","GB",45747.7411149478,3147209.27434798,167937530.453431
"816",2075-07-16,"2075","07","16","Summer","SSP5_85","GoM",15218.0893568436,943664.499906903,64281942.2525833
"817",2075-10-16,"2075","10","16","Fall","SSP5_85","All",19918.900544446,1521300.26796243,84135041.5374819
"818",2075-10-16,"2075","10","16","Fall","SSP5_85","GB",4699.68757716022,354577.358058055,17071160.9068324
"819",2075-10-16,"2075","10","16","Fall","SSP5_85","GoM",1881.59657592706,130442.508173121,6230637.45162021
"820",2076-03-16,"2076","03","16","Spring","SSP5_85","All",52387.4220410167,3085166.59883692,150108722.305402
"821",2076-03-16,"2076","03","16","Spring","SSP5_85","GB",11308.2723066075,729072.696066845,44294819.9613983
"822",2076-03-16,"2076","03","16","Spring","SSP5_85","GoM",3714.82215307637,248548.372276236,11898697.0552201
"823",2076-07-16,"2076","07","16","Summer","SSP5_85","All",179825.375514565,12080978.6013084,640609765.881789
"824",2076-07-16,"2076","07","16","Summer","SSP5_85","GB",42324.3949990401,3008516.53660901,172708969.55598
"825",2076-07-16,"2076","07","16","Summer","SSP5_85","GoM",13798.1495617933,962396.322367335,63811836.9745295
"826",2076-10-16,"2076","10","16","Fall","SSP5_85","All",19483.79642794,1448215.69055461,88778656.2510143
"827",2076-10-16,"2076","10","16","Fall","SSP5_85","GB",4374.50495574418,325725.117883812,18040313.8334432
"828",2076-10-16,"2076","10","16","Fall","SSP5_85","GoM",1711.36669442073,110907.804717847,6851707.10431681
"829",2077-03-16,"2077","03","16","Spring","SSP5_85","All",49841.7190315783,3032115.18432334,152321675.129938
"830",2077-03-16,"2077","03","16","Spring","SSP5_85","GB",10785.1134794121,765963.532790754,48132347.4458717
"831",2077-03-16,"2077","03","16","Spring","SSP5_85","GoM",3627.18293714175,258753.002184796,12561691.5892453
"832",2077-07-16,"2077","07","16","Summer","SSP5_85","All",167414.236105503,12280859.3824058,666067254.462265
"833",2077-07-16,"2077","07","16","Summer","SSP5_85","GB",40585.187799517,2985993.93832055,159621593.260651
"834",2077-07-16,"2077","07","16","Summer","SSP5_85","GoM",13509.3800224358,925305.851656849,63295329.412683
"835",2077-10-16,"2077","10","16","Fall","SSP5_85","All",18856.1124607576,1416197.21989367,87616854.9669878
"836",2077-10-16,"2077","10","16","Fall","SSP5_85","GB",3984.64044396833,330792.548118263,18210591.8878631
"837",2077-10-16,"2077","10","16","Fall","SSP5_85","GoM",1503.57200043454,111808.632298132,6637897.23994928
"838",2078-03-16,"2078","03","16","Spring","SSP5_85","All",46182.4862204633,3086746.65162346,164029562.216659
"839",2078-03-16,"2078","03","16","Spring","SSP5_85","GB",10401.202326281,820555.47047726,49955308.9008853
"840",2078-03-16,"2078","03","16","Spring","SSP5_85","GoM",3698.88122935795,273453.6881699,13433412.3650956
"841",2078-07-16,"2078","07","16","Summer","SSP5_85","All",160101.892585985,12105977.7875235,651534552.396778
"842",2078-07-16,"2078","07","16","Summer","SSP5_85","GB",39392.6729702609,2964202.48395623,161482230.114013
"843",2078-07-16,"2078","07","16","Summer","SSP5_85","GoM",13607.1566760602,923684.814297418,65078012.1339286
"844",2078-10-16,"2078","10","16","Fall","SSP5_85","All",18654.1915630348,1402516.16995953,86398247.2655004
"845",2078-10-16,"2078","10","16","Fall","SSP5_85","GB",4263.2688180807,343687.268346553,16883919.4935738
"846",2078-10-16,"2078","10","16","Fall","SSP5_85","GoM",1665.74977321535,122873.888227406,6948605.79158465
"847",2079-03-16,"2079","03","16","Spring","SSP5_85","All",46956.5676768512,3329468.3815665,162463497.349288
"848",2079-03-16,"2079","03","16","Spring","SSP5_85","GB",9281.63152389513,821865.348816326,50286576.231058
"849",2079-03-16,"2079","03","16","Spring","SSP5_85","GoM",3193.96368868915,276422.002152925,14861403.7967111
"850",2079-07-16,"2079","07","16","Summer","SSP5_85","All",148571.9445209,12494302.4278911,649449580.073483
"851",2079-07-16,"2079","07","16","Summer","SSP5_85","GB",35488.2717970506,2903277.65944215,165585432.87094
"852",2079-07-16,"2079","07","16","Summer","SSP5_85","GoM",12920.755279917,1014950.30829098,68471772.0055266
"853",2079-10-16,"2079","10","16","Fall","SSP5_85","All",18089.4716039708,1400108.33023063,85116882.5778151
"854",2079-10-16,"2079","10","16","Fall","SSP5_85","GB",3932.67758744274,370135.661208103,17351521.0155711
"855",2079-10-16,"2079","10","16","Fall","SSP5_85","GoM",1514.19147704786,131688.629732326,7276628.29823294
"856",2080-03-16,"2080","03","16","Spring","SSP5_85","All",43621.0479792507,3526623.56584689,176506510.172167
"857",2080-03-16,"2080","03","16","Spring","SSP5_85","GB",9372.16393796764,850618.366381571,53555532.1830368
"858",2080-03-16,"2080","03","16","Spring","SSP5_85","GoM",2913.24165374009,269256.028527667,15343658.2345069
"859",2080-07-16,"2080","07","16","Summer","SSP5_85","All",162087.475144285,12639343.5026519,645006366.830167
"860",2080-07-16,"2080","07","16","Summer","SSP5_85","GB",37063.1951848728,2848860.67491272,170759378.424885
"861",2080-07-16,"2080","07","16","Summer","SSP5_85","GoM",13208.0205516731,1077238.14841873,66573518.2659299
"862",2080-10-16,"2080","10","16","Fall","SSP5_85","All",18319.5533170461,1473606.48231704,85779243.368121
"863",2080-10-16,"2080","10","16","Fall","SSP5_85","GB",4344.94686366035,363750.106591571,16854744.8508934
"864",2080-10-16,"2080","10","16","Fall","SSP5_85","GoM",1476.63549699532,130670.27176841,7315870.23814679
"865",2081-03-16,"2081","03","16","Spring","SSP5_85","All",45481.2304929123,3828749.2128908,186843296.931738
"866",2081-03-16,"2081","03","16","Spring","SSP5_85","GB",9534.5609004065,881392.070649591,54847205.7122029
"867",2081-03-16,"2081","03","16","Spring","SSP5_85","GoM",2967.3410816031,276547.274872264,16030246.1333495
"868",2081-07-16,"2081","07","16","Summer","SSP5_85","All",184035.647723628,12594522.7529556,657539757.481902
"869",2081-07-16,"2081","07","16","Summer","SSP5_85","GB",40306.034624268,2678994.01541136,172684147.882787
"870",2081-07-16,"2081","07","16","Summer","SSP5_85","GoM",14244.9910266661,1040121.42918503,66187481.3321815
"871",2081-10-16,"2081","10","16","Fall","SSP5_85","All",18967.9636086053,1503737.63098872,83945474.1601412
"872",2081-10-16,"2081","10","16","Fall","SSP5_85","GB",4761.27757041729,372502.861060122,17740772.2965231
"873",2081-10-16,"2081","10","16","Fall","SSP5_85","GoM",1524.05695004001,133329.311641876,7381115.63997965
"874",2082-03-16,"2082","03","16","Spring","SSP5_85","All",50683.5534654577,3880730.24618581,190640365.442852
"875",2082-03-16,"2082","03","16","Spring","SSP5_85","GB",10220.2493015401,913801.857325432,53286911.0756528
"876",2082-03-16,"2082","03","16","Spring","SSP5_85","GoM",3271.95854391026,284843.410903696,15610950.9468064
"877",2082-07-16,"2082","07","16","Summer","SSP5_85","All",202389.624524161,11982236.4563225,690214511.39098
"878",2082-07-16,"2082","07","16","Summer","SSP5_85","GB",41645.2618477358,2651580.71152533,175002015.844978
"879",2082-07-16,"2082","07","16","Summer","SSP5_85","GoM",14473.6589738599,994434.158767293,62329421.8053566
"880",2082-10-16,"2082","10","16","Fall","SSP5_85","All",20673.4845223703,1508681.34830704,86865824.2855843
"881",2082-10-16,"2082","10","16","Fall","SSP5_85","GB",5318.9684893903,363401.352774741,21240156.3151712
"882",2082-10-16,"2082","10","16","Fall","SSP5_85","GoM",1748.52397003728,136076.955672762,8532431.64209653
"883",2083-03-16,"2083","03","16","Spring","SSP5_85","All",55099.5831248631,3930702.66874276,198819986.12188
"884",2083-03-16,"2083","03","16","Spring","SSP5_85","GB",11952.8608488666,951710.280827919,56433015.7515046
"885",2083-03-16,"2083","03","16","Spring","SSP5_85","GoM",3227.46183909084,278506.88109078,15866833.4666996
"886",2083-07-16,"2083","07","16","Summer","SSP5_85","All",207424.493556341,12379658.5911296,719633635.880822
"887",2083-07-16,"2083","07","16","Summer","SSP5_85","GB",41732.7331940754,2673696.91291537,174184160.124979
"888",2083-07-16,"2083","07","16","Summer","SSP5_85","GoM",14549.7769947788,1015701.69574951,60289212.8558203
"889",2083-10-16,"2083","10","16","Fall","SSP5_85","All",21933.3811426061,1495609.56620084,87531753.0655073
"890",2083-10-16,"2083","10","16","Fall","SSP5_85","GB",5503.49352688217,373811.193038085,22145582.9019196
"891",2083-10-16,"2083","10","16","Fall","SSP5_85","GoM",1824.81069570525,141742.933727351,8534070.74389798
"892",2084-03-16,"2084","03","16","Spring","SSP5_85","All",57552.343875748,3973969.35214828,209032410.355198
"893",2084-03-16,"2084","03","16","Spring","SSP5_85","GB",12156.3689199272,888845.121573809,57061897.9315943
"894",2084-03-16,"2084","03","16","Spring","SSP5_85","GoM",3405.08784272099,257968.269130698,17222326.9876207
"895",2084-07-16,"2084","07","16","Summer","SSP5_85","All",215939.924735851,12279834.827469,712083097.883412
"896",2084-07-16,"2084","07","16","Summer","SSP5_85","GB",41191.6858791991,2631111.28500945,176334119.736792
"897",2084-07-16,"2084","07","16","Summer","SSP5_85","GoM",13089.4481437762,1037592.75681254,58035890.9995252
"898",2084-10-16,"2084","10","16","Fall","SSP5_85","All",21346.2024107663,1498240.31882569,88904681.4171512
"899",2084-10-16,"2084","10","16","Fall","SSP5_85","GB",5618.12461666455,368232.851645546,22373173.9828509
"900",2084-10-16,"2084","10","16","Fall","SSP5_85","GoM",1845.91740117582,136269.477239149,8318080.50667964
"901",2085-03-16,"2085","03","16","Spring","SSP5_85","All",59850.6469940967,3851152.25335063,209253607.209718
"902",2085-03-16,"2085","03","16","Spring","SSP5_85","GB",13166.1953993289,817339.495373914,58801283.8646017
"903",2085-03-16,"2085","03","16","Spring","SSP5_85","GoM",3515.52336516309,243483.913954099,18331063.7201487
"904",2085-07-16,"2085","07","16","Summer","SSP5_85","All",217614.734216418,12244426.8462848,727810380.078227
"905",2085-07-16,"2085","07","16","Summer","SSP5_85","GB",39845.3757509578,2487851.08849607,177948827.71117
"906",2085-07-16,"2085","07","16","Summer","SSP5_85","GoM",12093.7507661937,1043948.10291741,59882462.552403
"907",2085-10-16,"2085","10","16","Fall","SSP5_85","All",20172.0990785864,1509208.84736633,93222856.0230464
"908",2085-10-16,"2085","10","16","Fall","SSP5_85","GB",5441.33990931157,375194.755781776,23981583.7117691
"909",2085-10-16,"2085","10","16","Fall","SSP5_85","GoM",1703.1187683316,135765.939412953,8775013.743421
"910",2086-03-16,"2086","03","16","Spring","SSP5_85","All",57664.8389762734,3743838.36290893,230949079.514653
"911",2086-03-16,"2086","03","16","Spring","SSP5_85","GB",12775.7490634078,801610.082695983,59965606.5942302
"912",2086-03-16,"2086","03","16","Spring","SSP5_85","GoM",3592.66437694963,242018.602670447,18775608.0393198
"913",2086-07-16,"2086","07","16","Summer","SSP5_85","All",215479.453107824,12464724.8497237,796912600.436218
"914",2086-07-16,"2086","07","16","Summer","SSP5_85","GB",38138.1697389173,2641569.16011465,188278882.406012
"915",2086-07-16,"2086","07","16","Summer","SSP5_85","GoM",11840.0969954994,1011732.10584749,61489969.9385773
"916",2086-10-16,"2086","10","16","Fall","SSP5_85","All",20373.1129459796,1515036.06132944,92058148.3757241
"917",2086-10-16,"2086","10","16","Fall","SSP5_85","GB",5474.5215162212,355263.290379113,23308763.661886
"918",2086-10-16,"2086","10","16","Fall","SSP5_85","GoM",1669.72134755673,132542.238412067,9016680.23448857
"919",2087-03-16,"2087","03","16","Spring","SSP5_85","All",57054.284645061,3670360.74591063,240155553.150815
"920",2087-03-16,"2087","03","16","Spring","SSP5_85","GB",12575.496897185,823542.961160398,60384272.4343084
"921",2087-03-16,"2087","03","16","Spring","SSP5_85","GoM",3617.73682895245,240932.618626967,20537165.4439533
"922",2087-07-16,"2087","07","16","Summer","SSP5_85","All",195080.532306019,12642433.8512746,859360282.842555
"923",2087-07-16,"2087","07","16","Summer","SSP5_85","GB",32366.9082843452,2718589.03374118,196082672.23087
"924",2087-07-16,"2087","07","16","Summer","SSP5_85","GoM",10833.5004605013,1021597.96798875,67974693.294506
"925",2087-10-16,"2087","10","16","Fall","SSP5_85","All",18990.3933035709,1455729.99890495,97238368.8743515
"926",2087-10-16,"2087","10","16","Fall","SSP5_85","GB",4993.31812299686,365130.365900728,26846797.8447002
"927",2087-10-16,"2087","10","16","Fall","SSP5_85","GoM",1654.08425398807,129825.714100398,9691295.08944364
"928",2088-03-16,"2088","03","16","Spring","SSP5_85","All",52269.8548606645,3475681.47478354,263189938.415657
"929",2088-03-16,"2088","03","16","Spring","SSP5_85","GB",12021.633741496,773681.994578321,67686724.5782607
"930",2088-03-16,"2088","03","16","Spring","SSP5_85","GoM",3385.79134517778,245721.910891892,21608465.1857162
"931",2088-07-16,"2088","07","16","Summer","SSP5_85","All",158667.000790231,12683651.8741847,908175155.468092
"932",2088-07-16,"2088","07","16","Summer","SSP5_85","GB",27135.4258589594,2703892.82880877,219212801.93855
"933",2088-07-16,"2088","07","16","Summer","SSP5_85","GoM",9070.90987345793,1053037.02100918,69509948.1970409
"934",2088-10-16,"2088","10","16","Fall","SSP5_85","All",17938.1323866655,1402653.61491853,106814043.037829
"935",2088-10-16,"2088","10","16","Fall","SSP5_85","GB",4353.34226212798,357042.648222046,28335429.6365259
"936",2088-10-16,"2088","10","16","Fall","SSP5_85","GoM",1476.39238890483,127542.515730475,10838185.7488669
"937",2089-03-16,"2089","03","16","Spring","SSP5_85","All",44357.9764544719,3437600.72457741,292743704.777468
"938",2089-03-16,"2089","03","16","Spring","SSP5_85","GB",10661.0334636525,786493.399174325,75121084.5436376
"939",2089-03-16,"2089","03","16","Spring","SSP5_85","GoM",2878.02056307813,237554.457067052,24507517.7472526
"940",2089-07-16,"2089","07","16","Summer","SSP5_85","All",129579.007747659,12375474.4268382,1050833053.17585
"941",2089-07-16,"2089","07","16","Summer","SSP5_85","GB",22177.5890195866,2602047.8755936,263841577.741859
"942",2089-07-16,"2089","07","16","Summer","SSP5_85","GoM",7523.2218350851,1014355.62536303,80774933.3574067
"943",2089-10-16,"2089","10","16","Fall","SSP5_85","All",15781.5027951074,1333839.16693476,114581725.688487
"944",2089-10-16,"2089","10","16","Fall","SSP5_85","GB",3805.44610545645,350867.442714765,28051126.0306253
"945",2089-10-16,"2089","10","16","Fall","SSP5_85","GoM",1263.0625707137,120740.286023664,10721831.0139872
"946",2090-03-16,"2090","03","16","Spring","SSP5_85","All",37001.4269768837,3271539.15287765,306274805.802783
"947",2090-03-16,"2090","03","16","Spring","SSP5_85","GB",8682.42925185436,768460.153486298,78762275.0113423
"948",2090-03-16,"2090","03","16","Spring","SSP5_85","GoM",2672.76921466517,232500.234339506,25117293.2332028
"949",2090-07-16,"2090","07","16","Summer","SSP5_85","All",108858.94869724,11412630.2412723,1117543718.49308
"950",2090-07-16,"2090","07","16","Summer","SSP5_85","GB",19159.4559798849,2383559.21818032,277330914.60175
"951",2090-07-16,"2090","07","16","Summer","SSP5_85","GoM",6721.74825380873,943036.100626614,88369544.984852
"952",2090-10-16,"2090","10","16","Fall","SSP5_85","All",13300.4699935387,1265370.18441866,130142367.337181
"953",2090-10-16,"2090","10","16","Fall","SSP5_85","GB",3442.57436069571,331173.63490589,29458843.3964031
"954",2090-10-16,"2090","10","16","Fall","SSP5_85","GoM",1098.08471138644,115864.414554983,11645511.8649313
